Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"499176800"	")"	
"2p"	"2P*"	"3/2"	"("	"513457210"	")"	
"2s"	"2S"	"1/2"	"("	"499383900"	")"	
"3p"	"2P*"	"1/2"	"("	"596131000"	")"	
"3p"	"2P*"	"3/2"	"("	"600386100"	")"	
"3s"	"2S"	"1/2"	"("	"596197000"	")"	
"3d"	"2D"	"3/2"	"("	"600378900"	")"	
"3d"	"2D"	"5/2"	"("	"601585300"	")"	
""	"Limit"	"---"	"("	"670750100"	")"	
