Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"355347510"	")"	
"2p"	"2P*"	"3/2"	"("	"362462920"	")"	
"2s"	"2S"	"1/2"	"("	"355455700"	")"	
"3p"	"2P*"	"1/2"	"("	"423403700"	")"	
"3p"	"2P*"	"3/2"	"("	"425520900"	")"	
"3s"	"2S"	"1/2"	"("	"423436900"	")"	
"3d"	"2D"	"3/2"	"("	"425517200"	")"	
"3d"	"2D"	"5/2"	"("	"426147530"	")"	
""	"Limit"	"---"	"("	"476395700"	")"	
