Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5f7.7s"	"9S*"	"4"	""	"0"	""	
"Am III (5f7 8S*<7/2>)"	"Limit"	"---"	"["	"94000"	"]"	
