Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"623762700"	")"	
"2p"	"2P*"	"3/2"	"("	"646397200"	")"	
"2s"	"2S"	"1/2"	"("	"624097300"	")"	
"3p"	"2P*"	"1/2"	"("	"746449000"	")"	
"3p"	"2P*"	"3/2"	"("	"753201000"	")"	
"3s"	"2S"	"1/2"	"("	"746560000"	")"	
"3d"	"2D"	"3/2"	"("	"753190700"	")"	
"3d"	"2D"	"5/2"	"("	"755022700"	")"	
""	"Limit"	"---"	"("	"839892400"	")"	
