Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f6.5s2.5p2"	""	""	""	"0"	""	
"Tb XI (4f6.5s2.5p*)"	"Limit"	"---"	"("	"1353000"	")"	
