Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3d6"	"5D"	"4"	""	"0"	""	
"Ba XXXIV (3d5 6S<5/2>)"	"Limit"	"---"	"("	"16510000"	")"	
"3d6"	"5F"	"3"	""	""	""	
"3d6"	"3D"	"2"	""	""	""	
