Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f13.5s2"	"2F*"	"7/2"	""	"0"	""	
"Bi XXIV (4f13.5s*)"	"Limit"	"---"	"("	"5310000"	")"	
