Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"2s2.2p3"	"2P*"	"3/2"	""	"0"	""	
"2s.2p4.(3P<2>)"	"(1/2,2)"	"5/2"	""	"13985000"	""	
"2s.2p4.(3P<2>)"	"(1/2,2)"	"3/2"	""	"14855000"	""	
"2s.2p4.(1S<0>)"	"(1/2,0)"	"1/2"	""	"14844000"	""	
"W LXIX (2p2 3P<0>)"	"Limit"	"---"	"["	"133790000"	"]"	
