Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d8"	"3F"	"4"	""	"0"	""	
"Hg XXXVIII (4d7 4F<9/2>)"	"Limit"	"---"	"("	"13397000"	")"	
