Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f6.5s2.5p6"	"7F"	"0"	""	"0"	""	
"Gd VI (4f6.5s2.5p5*)"	"Limit"	"---"	"["	"522300"	"]"	
