Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5d7.6s.6p"	"85700*"	"9/2"	""	"85700.33"	""	
"5d7.6s.6p"	"85701*"	"5/2"	""	"85701.61"	""	
"5d7.6s.6p"	"85775*"	"11/2"	""	"85775.68"	""	
"5d7.6s.6p"	"85826*"	"7/2"	""	"85826.635"	""	
"5d7.6s.6p"	"85866*"	"3/2"	""	"85866.64"	""	
"5d7.6s.6p"	"86489*"	"5/2"	""	"86489.79"	""	
"5d7.(4P).6s.6p.(3P*)"	"86544*"	"9/2"	""	"86544.70"	""	
"5d7.6s.6p"	"86624*"	"1/2"	""	"86624.52"	""	
"5d7.6s.6p"	"86786*"	"7/2"	""	"86786.70"	""	
"5d7.6s.6p"	"87204*"	"3/2"	""	"87204.39"	""	
"5d7.6s.6p"	"88029*"	"1/2"	""	"88029.12"	""	
"5d7.6s.6p"	"88110*"	"3/2"	""	"88110.30"	""	
"5d7.6s.6p"	"88173*"	"7/2"	""	"88173.38"	""	
"5d7.6s.6p"	"88341*"	"1/2"	""	"88341.63"	""	
"5d7.6s.6p"	"88359*"	"9/2"	""	"88359.32"	""	
"5d7.(4P).6s.6p.(3P*)"	"88589*"	"7/2"	""	"88589.58"	""	
"5d7.6s.6p"	"89095*"	"3/2"	""	"89095.09"	""	
"5d7.6s.6p"	"89607*"	"5/2"	""	"89607.98"	""	
"5d7.6s.6p"	"89863*"	"9/2"	""	"89863.29"	""	
"5d7.6s.6p"	"90173*"	"7/2"	""	"90173.30"	""	
"5d7.(2H).6s.6p.(3P*)"	"90384*"	"11/2"	""	"90383.96"	""	
"5d7.6s.6p"	"90746*"	"5/2"	""	"90746.68"	""	
"5d7.6s.6p"	"91016*"	"1/2"	""	"91016.67"	""	
"5d7.6s.6p"	"91271*"	"5/2"	""	"91271.24"	""	
"5d7.6s.6p"	"91669*"	"7/2"	""	"91669.99"	""	
"5d7.(2H).6s.6p.(3P*)"	"92526*"	"11/2"	""	"92526.98"	""	
"5d7.6s.6p"	"92537*"	"9/2"	""	"92537.11"	""	
"5d7.6s.6p"	"92749*"	"3/2"	""	"92749.08"	""	
"5d7.6s.6p"	"92767*"	"3/2"	""	"92767.98"	""	
"5d7.6s.6p"	"93197*"	"5/2"	""	"93197.54"	""	
"5d7.(4F).6s.6p"	"93322*"	"11/2"	""	"93322.215"	""	
"5d7.6s.6p"	"93336*"	"7/2"	""	"93336.37"	""	
"5d7.6s.6p"	"93482*"	"7/2"	""	"93482.030"	""	
"5d7.6s.6p"	"94022*"	"9/2"	""	"94022.425"	""	
"5d7.6s.6p"	"94271*"	"5/2"	""	"94271.54"	""	
"5d7.6s.6p"	"94330*"	"3/2"	""	"94329.96"	""	
"5d7.6s.6p"	"94633*"	"5/2"	""	"94633.282"	""	
"5d7.6s.6p"	"94829*"	"1/2"	""	"94829.77"	""	
"5d7.6s.6p"	"94842*"	"7/2"	""	"94842.54"	""	
"5d7.6s.6p"	"95226*"	"9/2"	""	"95226.05"	""	
"5d7.6s.6p"	"95557*"	"3/2"	""	"95557.72"	""	
"5d7.6s.6p"	"95617*"	"7/2"	""	"95617.09"	""	
"5d7.6s.6p"	"95754*"	"5/2"	""	"95754.09"	""	
"5d8.(3F).7s"	"(4,1/2)"	"9/2"	""	"95803.401"	""	
"5d8.(3F).7s"	"(4,1/2)"	"7/2"	""	"96614.398"	""	
"5d7.(4F).6s.6p"	"96109*"	"11/2"	""	"96109.74"	""	
"5d7.(2H).6s.6p.(3P*)"	"96131*"	"9/2"	""	"96131.29"	""	
"5d7.6s.6p"	"96403*"	"5/2"	""	"96403.39"	""	
"5d7.6s.6p"	"96443*"	"1/2"	""	"96443.96"	""	
"5d7.6s.6p"	"97183*"	"3/2"	""	"97183.42"	""	
"5d7.6s.6p"	"97630*"	"7/2"	""	"97630.608"	""	
"5d7.6s.6p"	"97786*"	"3/2"	""	"97786.57"	""	
"5d7.6s.6p"	"97792*"	"5/2"	""	"97792.836"	""	
"5d7.6s.6p"	"98186*"	"7/2"	""	"98187.017"	""	
"5d7.6s.6p"	"98817*"	"7/2"	""	"98817.807"	""	
"5d7.6s.6p"	"99068*"	"3/2"	""	"99068.777"	""	
"5d7.6s.6p"	"99209*"	"5/2"	""	"99209.06"	""	
"5d7.6s.6p"	"99471*"	"1/2"	""	"99471.02"	""	
"5d7.6s.6p"	"99797*"	"5/2"	""	"99797.827"	""	
"5d7.6s.6p"	"100232*"	"9/2"	""	"100232.71"	""	
"5d7.6s.6p"	"100239*"	"5/2"	""	"100239.486"	""	
"5d7.6s.6p"	"100611*"	"3/2"	""	"100611.739"	""	
"5d7.6s.6p"	"100795*"	"3/2"	""	"100795.772"	""	
"5d7.6s.6p"	"100903*"	"7/2"	""	"100903.50"	""	
"5d7.6s.6p"	"101113*"	"1/2"	""	"101113.09"	""	
"5d8.(3P).7s"	"(2,1/2)"	"5/2"	""	"101199.134"	""	
"5d8.(3P).7s"	"(2,1/2)"	"3/2"	""	"101517.630"	""	
"5d7.6s.6p"	"101341*"	"7/2"	""	"101341.90"	""	
"5d7.6s.6p"	"101394*"	"1/2"	""	"101394.094"	""	
"5d7.6s.6p"	"101397*"	"5/2"	""	"101397.91"	""	
"5d7.6s.6p"	"101549*"	"9/2"	""	"101549.185"	""	
"5d7.(2H).6s.6p.(3P*)"	"101618*"	"11/2"	""	"101618.52"	""	
"5d7.6s.6p"	"101916*"	"5/2"	""	"101917.00"	""	
"5d7.6s.6p"	"102086*"	"9/2"	""	"102086.09"	""	
"5d7.6s.6p"	"102414*"	"5/2"	""	"102414.933"	""	
"5d7.(2G).6s.6p.(3P*)"	"102520*"	"7/2"	""	"102520.85"	""	
"5d7.6s.6p"	"102613*"	"11/2"	""	"102613.07"	""	
"5d7.6s.6p"	"102678*"	"3/2"	""	"102678.346"	""	
"5d7.6s.6p"	"102872*"	"7/2"	""	"102872.25"	""	
"5d7.6s.6p"	"103060*"	"9/2"	""	"103060.59"	""	
"5d7.6s.6p"	"103421*"	"3/2"	""	"103421.21"	""	
"5d7.6s.6p"	"103463*"	"5/2"	""	"103463.35"	""	
"5d7.6s.6p"	"103517*"	"7/2"	""	"103517.21"	""	
"5d7.(4P).6s.6p"	"103637*"	"1/2"	""	"103637.29"	""	
"5d8.(3F).6d"	"(4,3/2)"	"7/2"	""	"104090.737"	""	
"5d8.(3F).6d"	"(4,3/2)"	"11/2"	""	"104410.071"	""	
"5d8.(3F).6d"	"(4,3/2)"	"9/2"	""	"104636.952"	""	
"5d7.6s.6p"	"104092*"	"3/2"	""	"104092.11"	""	
"5d7.6s.6p"	"104158*"	"5/2"	""	"104158.73"	""	
"5d7.6s.6p"	"104548*"	"3/2"	""	"104548.17"	""	
"5d6.6s2.6p"	"104625*"	"9/2"	""	"104625.31"	""	
"5d8.(3F).6d"	"(4,5/2)"	"13/2"	""	"104763.48"	""	
"5d8.(3F).6d"	"(4,5/2)"	"3/2"	""	"104930.311"	""	
"5d8.(3F).6d"	"(4,5/2)"	"11/2"	""	"105066.393"	""	
"5d8.(3F).6d"	"(4,5/2)"	"7/2"	""	"105086.890"	""	
"5d8.(3F).6d"	"(4,5/2)"	"9/2"	""	"105388.167"	""	
"5d8.(3F).6d"	"(4,5/2)"	"5/2"	""	"106434.974"	""	
"5d7.6s.6p"	"104831*"	"11/2"	""	"104831.67"	""	
"5d7.6s.6p"	"105018*"	"3/2"	""	"105018.18"	""	
"5d7.6s.6p"	"105042*"	"5/2"	""	"105042.43"	""	
"5d7.6s.6p"	"105554*"	"7/2"	""	"105554.37"	""	
"5d7.6s.6p"	"105562*"	"9/2"	""	"105562.48"	""	
"5d7.6s.6p"	"105597*"	"5/2"	""	"105597.34"	""	
"5d7.6s.6p"	"105726*"	"1/2"	""	"105726.11"	""	
"5d8.(3F).7s"	"(3,1/2)"	"7/2"	""	"105794.571"	""	
"5d8.(3F).7s"	"(3,1/2)"	"5/2"	""	"105962.560"	""	
"5d7.6s.6p"	"105896*"	"3/2"	""	"105896.56"	""	
"5d7.6s.6p"	"106229*"	"7/2"	""	"106229.91"	""	
"5d7.6s.6p"	"106852*"	"3/2"	""	"106852.89"	""	
"5d8.7p"	"106995*"	"9/2"	""	"106995.25"	""	
"5d8.7p"	"106996*"	"7/2"	""	"106996.57"	""	
"5d7.6s.6p"	"107191*"	"5/2"	""	"107191.52"	""	
"5d7.6s.6p"	"107386*"	"9/2"	""	"107386.31"	""	
"5d7.6s.6p"	"107588*"	"3/2"	""	"107588.16"	""	
"5d7.6s.6p"	"108037*"	"7/2"	""	"108037.31"	""	
"5d7.6s.6p"	"108038*"	"5/2"	""	"108038.11"	""	
"5d7.6s.6p"	"108155*"	"3/2"	""	"108155.58"	""	
"5d7.6s.6p"	"108322*"	"7/2"	""	"108322.45"	""	
"5d7.6s.6p"	"108385*"	"11/2"	""	"108385.91"	""	
"5d7.6s.6p"	"108639*"	"5/2"	""	"108639.29"	""	
"5d7.6s.6p"	"108672*"	"1/2"	""	"108672.55"	""	
"5d7.6s.6p"	"108727*"	"7/2"	""	"108727.54"	""	
"5d7.(2F).6s.6p"	"108802*"	"9/2"	""	"108802.27"	""	
"5d7.(2H).6s.6p"	"109040*"	"13/2"	""	"109040.88"	""	
"5d7.6s.6p"	"109307*"	"7/2"	""	"109307.92"	""	
"5d8.(3P).6d"	"(2,3/2)"	"3/2"	""	"109346.358"	""	
"5d8.(3P).6d"	"(2,3/2)"	"1/2"	""	"109508.042"	""	
"5d8.(3P).6d"	"(2,3/2)"	"5/2"	""	"109527.947"	""	
"5d8.(3P).6d"	"(2,3/2)"	"7/2"	""	"109676.241"	""	
"5d7.6s.6p"	"109528*"	"3/2"	""	"109528.25"	""	
"5d8.(3F).7p"	"4D*"	"7/2"	""	"109733.11"	""	
"5d7.6s.6p"	"109753*"	"5/2"	""	"109753.71"	""	
"5d8.(3P).6d"	"(2,5/2)"	"1/2"	""	"110020.912"	""	
"5d8.(3P).6d"	"(2,5/2)"	"7/2"	""	"110146.852"	""	
"5d8.(3P).6d"	"(2,5/2)"	"9/2"	""	"110257.536"	""	
"5d8.(3F).7p"	"4F*"	"9/2"	""	"110066.76"	""	
