Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f7.6s2"	"a 8S*"	"7/2"	""	"0.00"	""	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"5/2"	""	"12923.72"	""	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"7/2"	""	"13048.90"	""	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"9/2"	""	"13222.04"	""	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"11/2"	""	"13457.21"	""	
"4f7.(8S*).5d (9D*).6s"	"a 10D*"	"13/2"	""	"13778.68"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 10P"	"7/2"	""	"14067.86"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 10P"	"9/2"	""	"14563.57"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 10P"	"11/2"	""	"15581.58"	""	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"3/2"	""	"15137.72"	""	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"5/2"	""	"15248.76"	""	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"7/2"	""	"15421.25"	""	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"9/2"	""	"15680.28"	""	
"4f7.(8S*).5d (9D*).6s"	"a 8D*"	"11/2"	""	"16079.76"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 8P"	"5/2"	""	"15890.53"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 8P"	"7/2"	""	"15952.31"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 8P"	"9/2"	""	"16611.79"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 6P"	"7/2"	""	"17340.65"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 6P"	"5/2"	""	"17707.42"	""	
"4f7.(8S*).6s.6p.(3P*)"	"z 6P"	"3/2"	""	"17945.49"	""	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"9/2"	""	"19273.24"	""	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"7/2"	""	"19364.50"	""	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"5/2"	""	"19462.05"	""	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"3/2"	""	"19543.69"	""	
"4f7.(8S*).5d (7D*).6s"	"a 6D*"	"1/2"	""	"19599.16"	""	
"4f7.(8S*).5d (7D*).6s"	"b 8D*"	"11/2"	""	"19447.19"	""	
"4f7.(8S*).5d (7D*).6s"	"b 8D*"	"9/2"	""	"19631.26"	""	
"4f7.(8S*).5d (7D*).6s"	"b 8D*"	"7/2"	""	"19712.15"	""	
"4f7.(8S*).5d (7D*).6s"	"b 8D*"	"5/2"	""	"19763.78"	""	
"4f7.(8S*).5d (7D*).6s"	"b 8D*"	"3/2"	""	"19794.21"	""	
"4f7.(8S*).6s.6p.(1P*)"	"y 8P"	"5/2"	""	"21444.58"	""	
"4f7.(8S*).6s.6p.(1P*)"	"y 8P"	"7/2"	""	"21605.17"	""	
"4f7.(8S*).6s.6p.(1P*)"	"y 8P"	"9/2"	""	"21761.26"	""	
"4f6.(7F).5d.6s2"	"8D"	"3/2"	""	""	""	
"4f6.(7F).5d.6s2"	"8D"	"5/2"	""	"27852.90"	""	
"4f6.(7F).5d.6s2"	"8D"	"7/2"	""	"28827.83"	""	
"4f6.(7F).5d.6s2"	"8D"	"9/2"	""	"29838.59"	""	
"4f6.(7F).5d.6s2"	"8D"	"11/2"	""	"30819.44"	""	
"4f7.(8S*).5d (9D*).6p"	"z 10F"	"3/2"	""	"28519.97"	""	
