Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"195050999"	")"	
"2p"	"2P*"	"3/2"	"("	"197155338"	")"	
"2s"	"2S"	"1/2"	"("	"195088710"	")"	
"3p"	"2P*"	"1/2"	"("	"231843900"	")"	
"3p"	"2P*"	"3/2"	"("	"232468690"	")"	
"3s"	"2S"	"1/2"	"("	"231855200"	")"	
"3d"	"2D"	"3/2"	"("	"232467604"	")"	
"3d"	"2D"	"5/2"	"("	"232663685"	")"	
""	"Limit"	"---"	"("	"260852490"	")"	
