Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4p6"	"1S"	"0"	""	"0"	""	
"4p5.4d"	"3D*"	"1"	""	"759088"	""	
"4p5.4d"	"1P*"	"1"	""	"922237"	""	
"Xe XX (4p5 2P*<3/2>)"	"Limit"	"---"	"("	"4428000"	")"	
