Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f5"	"6H*"	"5/2"	""	"0"	""	
"Fr XXXVIII (4f4 5I<4>)"	"Limit"	"---"	"("	"12340000"	")"	
