Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f3.5s2.5p2"	"*"	""	""	"0"	""	
"Pm X (4f3.5s2.5p)"	"Limit"	"---"	"("	"1116000"	")"	
