Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f13.5s2"	"2F*"	"7/2"	""	"0"	""	
"Tl XXII (4f13.5s*)"	"Limit"	"---"	"("	"4610000"	")"	
