Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f9"	"6H*"	"15/2"	""	"0"	""	
"Th XXXVII (4f8 7F<6>)"	"Limit"	"---"	"("	"11740000"	")"	
