Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"957322000"	")"	
"2p"	"2P*"	"3/2"	"("	"1012965600"	")"	
"2s"	"2S"	"1/2"	"("	"958420000"	")"	
"3p"	"2P*"	"1/2"	"("	"1152610000"	")"	
"3p"	"2P*"	"3/2"	"("	"1169250000"	")"	
"3s"	"2S"	"1/2"	"("	"1153000000"	")"	
"3d"	"2D"	"3/2"	"("	"1169231900"	")"	
"3d"	"2D"	"5/2"	"("	"1173214400"	")"	
""	"Limit"	"---"	"("	"1297000000"	")"	
