Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4s2.4p4.(1D<2>).5d"	"2[3]"	"5/2"	""	"547213.9"	""	
"4s2.4p4.(3P<0>).6s"	"2[0]"	"1/2"	""	"558208.7"	""	
"4s2.4p4.(3P<1>).6s"	"2[1]"	"3/2"	""	"559356.5"	""	
"4s2.4p4.(3P<1>).6s"	"2[1]"	"1/2"	""	"561050.3"	""	
"4s2.4p4.(1D<2>).6s"	"2[2]"	"5/2"	""	"573101.8"	""	
"4s2.4p4.(1D<2>).6s"	"2[2]"	"3/2"	""	"573301.1"	""	
"4s2.4p4.(1S<0>).5d"	"2[2]"	"5/2"	""	"574494.9"	""	
"4s2.4p4.(1S<0>).5d"	"2[2]"	"3/2"	""	"574889.1"	""	
"4s2.4p4.(1S<0>).6s"	"2[0]"	"1/2"	""	"602661"	""	
"Zr VII (4p4 3P<2>)"	"Limit"	"---"	"["	"777380"	"]"	
