Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0.00"	""	
"2p"	"2P*"	"1/2"	"("	"16165962.546"	")"	
"2p"	"2P*"	"3/2"	"("	"16180116.618"	")"	
"2s"	"2S"	"1/2"	"("	"16166492.97"	")"	
"3p"	"2P*"	"1/2"	"("	"19164575.91"	")"	
"3p"	"2P*"	"3/2"	"("	"19168770.31"	")"	
"3s"	"2S"	"1/2"	"("	"19164733.4"	")"	
"3d"	"2D"	"3/2"	"("	"19168763.119"	")"	
"3d"	"2D"	"5/2"	"("	"19170154.556"	")"	
"4p"	"2P*"	"1/2"	"("	"20213514.19"	")"	
"4p"	"2P*"	"3/2"	"("	"20215283.33"	")"	
"4s"	"2S"	"1/2"	"("	"20213580.84"	")"	
"4d"	"2D"	"3/2"	"("	"20215280.245"	")"	
"4d"	"2D"	"5/2"	"("	"20215867.385"	")"	
"4f"	"2F*"	"5/2"	"("	"20215866.324"	")"	
"4f"	"2F*"	"7/2"	"("	"20216159.543"	")"	
"5p"	"2P*"	"1/2"	"("	"20698776.91"	")"	
"5p"	"2P*"	"3/2"	"("	"20699682.49"	")"	
"5s"	"2S"	"1/2"	"("	"20698811.11"	")"	
"5d"	"2D"	"3/2"	"("	"20699680.886"	")"	
"5d"	"2D"	"5/2"	"("	"20699981.516"	")"	
"5f"	"2F*"	"5/2"	"("	"20699980.966"	")"	
"5f"	"2F*"	"7/2"	"("	"20700131.113"	")"	
"5g"	"2G"	"7/2"	"("	"20700130.8288"	")"	
"5g"	"2G"	"9/2"	"("	"20700220.8738"	")"	
"6p"	"2P*"	"1/2"	"("	"20962273.85"	")"	
"6p"	"2P*"	"3/2"	"("	"20962797.801"	")"	
"6s"	"2S"	"1/2"	"("	"20962293.66"	")"	
"6d"	"2D"	"3/2"	"("	"20962796.873"	")"	
"6d"	"2D"	"5/2"	"("	"20962970.840"	")"	
"6f"	"2F*"	"5/2"	"("	"20962970.523"	")"	
"6f"	"2F*"	"7/2"	"("	"20963057.417"	")"	
"6g"	"2G"	"7/2"	"("	"20963057.2520"	")"	
"6g"	"2G"	"9/2"	"("	"20963109.3650"	")"	
"6h"	"2H*"	"9/2"	"("	"20963109.2636"	")"	
"6h"	"2H*"	"11/2"	"("	"20963143.9973"	")"	
"7p"	"2P*"	"1/2"	"("	"21121106.778"	")"	
"7p"	"2P*"	"3/2"	"("	"21121436.678"	")"	
"7s"	"2S"	"1/2"	"("	"21121119.253"	")"	
"7d"	"2D"	"3/2"	"("	"21121436.084"	")"	
"7d"	"2D"	"5/2"	"("	"21121545.633"	")"	
"7f"	"2F*"	"5/2"	"("	"21121545.433"	")"	
"7f"	"2F*"	"7/2"	"("	"21121600.154"	")"	
"7g"	"2G"	"7/2"	"("	"21121600.0501"	")"	
"7g"	"2G"	"9/2"	"("	"21121632.8681"	")"	
"7h"	"2H*"	"9/2"	"("	"21121632.8042"	")"	
"7h"	"2H*"	"11/2"	"("	"21121654.6784"	")"	
"7i"	"2I"	"11/2"	"("	"21121654.63457"	")"	
"7i"	"2I"	"13/2"	"("	"21121670.25677"	")"	
"8p"	"2P*"	"1/2"	"("	"21224171.356"	")"	
"8p"	"2P*"	"3/2"	"("	"21224392.334"	")"	
"8s"	"2S"	"1/2"	"("	"21224179.720"	")"	
"8d"	"2D"	"3/2"	"("	"21224391.936"	")"	
"8d"	"2D"	"5/2"	"("	"21224465.322"	")"	
"8f"	"2F*"	"5/2"	"("	"21224465.188"	")"	
"8f"	"2F*"	"7/2"	"("	"21224501.846"	")"	
"8g"	"2G"	"7/2"	"("	"21224501.7762"	")"	
"8g"	"2G"	"9/2"	"("	"21224523.7632"	")"	
"8h"	"2H*"	"9/2"	"("	"21224523.7197"	")"	
"8h"	"2H*"	"11/2"	"("	"21224538.3740"	")"	
"8i"	"2I"	"11/2"	"("	"21224538.34458"	")"	
"8i"	"2I"	"13/2"	"("	"21224548.81058"	")"	
"8k"	"2K*"	"13/2"	"("	"21224548.78923"	")"	
"8k"	"2K*"	"15/2"	"("	"21224556.63803"	")"	
"9p"	"2P*"	"1/2"	"("	"21294818.865"	")"	
"9p"	"2P*"	"3/2"	"("	"21294974.051"	")"	
"9s"	"2S"	"1/2"	"("	"21294824.741"	")"	
"9d"	"2D"	"3/2"	"("	"21294973.771"	")"	
"9d"	"2D"	"5/2"	"("	"21295025.311"	")"	
"9f"	"2F*"	"5/2"	"("	"21295025.216"	")"	
"9f"	"2F*"	"7/2"	"("	"21295050.962"	")"	
"9g"	"2G"	"7/2"	"("	"21295050.9129"	")"	
"9g"	"2G"	"9/2"	"("	"21295066.3549"	")"	
"9h"	"2H*"	"9/2"	"("	"21295066.3242"	")"	
"9h"	"2H*"	"11/2"	"("	"21295076.6165"	")"	
"9i"	"2I"	"11/2"	"("	"21295076.59578"	")"	
"9i"	"2I"	"13/2"	"("	"21295083.94658"	")"	
"9k"	"2K*"	"13/2"	"("	"21295083.93158"	")"	
"9k"	"2K*"	"15/2"	"("	"21295089.44408"	")"	
"9l"	"2L"	"15/2"	"("	"21295089.43272"	")"	
"9l"	"2L"	"17/2"	"("	"21295093.72003"	")"	
"10p"	"2P*"	"1/2"	"("	"21345344.893"	")"	
"10p"	"2P*"	"3/2"	"("	"21345458.010"	")"	
"10s"	"2S"	"1/2"	"("	"21345349.177"	")"	
"10d"	"2D"	"3/2"	"("	"21345457.8050"	")"	
"10d"	"2D"	"5/2"	"("	"21345495.3760"	")"	
"10f"	"2F*"	"5/2"	"("	"21345495.3070"	")"	
"10f"	"2F*"	"7/2"	"("	"21345514.0760"	")"	
"10g"	"2G"	"7/2"	"("	"21345514.0400"	")"	
"10g"	"2G"	"9/2"	"("	"21345525.2970"	")"	
"10h"	"2H*"	"9/2"	"("	"21345525.2746"	")"	
"10h"	"2H*"	"11/2"	"("	"21345532.7777"	")"	
"10i"	"2I"	"11/2"	"("	"21345532.76265"	")"	
"10i"	"2I"	"13/2"	"("	"21345538.12135"	")"	
"10k"	"2K*"	"13/2"	"("	"21345538.11035"	")"	
"10k"	"2K*"	"15/2"	"("	"21345542.12915"	")"	
"10l"	"2L"	"15/2"	"("	"21345542.12079"	")"	
"10l"	"2L"	"17/2"	"("	"21345545.24629"	")"	
"10m"	"2M*"	"17/2"	"("	"21345545.239753"	")"	
"10m"	"2M*"	"19/2"	"("	"21345547.740052"	")"	
"11p"	"2P*"	"1/2"	"("	"21382723.684"	")"	
"11p"	"2P*"	"3/2"	"("	"21382808.664"	")"	
"11s"	"2S"	"1/2"	"("	"21382726.904"	")"	
"11d"	"2D"	"3/2"	"("	"21382808.5103"	")"	
"11d"	"2D"	"5/2"	"("	"21382836.7373"	")"	
"11f"	"2F*"	"5/2"	"("	"21382836.6853"	")"	
"11f"	"2F*"	"7/2"	"("	"21382850.7863"	")"	
"11g"	"2G"	"7/2"	"("	"21382850.7592"	")"	
"11g"	"2G"	"9/2"	"("	"21382859.2167"	")"	
"11h"	"2H*"	"9/2"	"("	"21382859.2000"	")"	
"11h"	"2H*"	"11/2"	"("	"21382864.8373"	")"	
"11i"	"2I"	"11/2"	"("	"21382864.82587"	")"	
"11i"	"2I"	"13/2"	"("	"21382868.85197"	")"	
"11k"	"2K*"	"13/2"	"("	"21382868.84377"	")"	
"11k"	"2K*"	"15/2"	"("	"21382871.86307"	")"	
"11l"	"2L"	"15/2"	"("	"21382871.85686"	")"	
"11l"	"2L"	"17/2"	"("	"21382874.20512"	")"	
"11m"	"2M*"	"17/2"	"("	"21382874.200197"	")"	
"11m"	"2M*"	"19/2"	"("	"21382876.078727"	")"	
"11n"	"2N"	"19/2"	"("	"21382876.074764"	")"	
"11n"	"2N"	"21/2"	"("	"21382877.611699"	")"	
"12p"	"2P*"	"1/2"	"("	"21411150.273"	")"	
"12s"	"2S"	"1/2"	"("	"21411152.753"	")"	
"12o"	"2O*"	"23/2"	"("	"21411269.814342"	")"	
"13p"	"2P*"	"1/2"	"("	"21433270.815"	")"	
"13s"	"2S"	"1/2"	"("	"21433272.766"	")"	
"13q"	"2Q"	"25/2"	"("	"21433365.488983"	")"	
""	"Limit"	"---"	"("	"21560634.27"	")"	
