Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"2s2.2p2"	"3P"	"0"	""	"0.0000000"	""	
"2s2.2p2"	"3P"	"1"	""	"16.4167130"	""	
"2s2.2p2"	"3P"	"2"	""	"43.4134567"	""	
"2s2.2p2"	"1D"	"2"	""	"10192.657"	""	
"2s2.2p2"	"1S"	"0"	""	"21648.030"	""	
"2s.2p3"	"5S*"	"2"	""	"33735.121"	""	
"2s2.2p.3s"	"3P*"	"0"	""	"60333.4476"	""	
"2s2.2p.3s"	"3P*"	"1"	""	"60352.6584"	""	
"2s2.2p.3s"	"3P*"	"2"	""	"60393.1693"	""	
"2s2.2p.3s"	"1P*"	"1"	""	"61981.83211"	""	
"2s.2p3"	"3D*"	"3"	""	"64086.96961"	""	
"2s.2p3"	"3D*"	"1"	""	"64089.8990"	""	
"2s.2p3"	"3D*"	"2"	""	"64090.99351"	""	
"2s2.2p.3p"	"1P"	"1"	""	"68856.35208"	""	
"2s2.2p.3p"	"3D"	"1"	""	"69689.49393"	""	
"2s2.2p.3p"	"3D"	"2"	""	"69710.68728"	""	
"2s2.2p.3p"	"3D"	"3"	""	"69744.05213"	""	
"2s2.2p.3p"	"3S"	"1"	""	"70743.97227"	""	
"2s2.2p.3p"	"3P"	"0"	""	"71352.54344"	""	
"2s2.2p.3p"	"3P"	"1"	""	"71364.93596"	""	
"2s2.2p.3p"	"3P"	"2"	""	"71385.40992"	""	
"2s2.2p.3p"	"1D"	"2"	""	"72610.73530"	""	
"2s2.2p.3p"	"1S"	"0"	""	"73975.92785"	""	
"2s.2p3"	"3P*"	"1"	""	"75254.0017"	""	
"2s.2p3"	"3P*"	"2"	""	"75255.29373"	""	
"2s.2p3"	"3P*"	"0"	""	"75256.1696"	""	
"2s2.2p.3d"	"1D*"	"2"	""	"77679.83311"	""	
"2s2.2p.4s"	"3P*"	"0"	""	"78105.00058"	""	
"2s2.2p.4s"	"3P*"	"1"	""	"78116.77336"	""	
"2s2.2p.4s"	"3P*"	"2"	""	"78148.10824"	""	
"2s2.2p.3d"	"3F*"	"2"	""	"78199.09144"	""	
"2s2.2p.3d"	"3F*"	"3"	""	"78215.54012"	""	
"2s2.2p.3d"	"3F*"	"4"	""	"78249.96676"	""	
"2s2.2p.3d"	"3D*"	"1"	""	"78293.51263"	""	
"2s2.2p.3d"	"3D*"	"2"	""	"78307.64625"	""	
"2s2.2p.3d"	"3D*"	"3"	""	"78318.26602"	""	
"2s2.2p.4s"	"1P*"	"1"	""	"78340.29782"	""	
"2s2.2p.3d"	"1F*"	"3"	""	"78529.64651"	""	
"2s2.2p.3d"	"1P*"	"1"	""	"78731.2956"	""	
"2s2.2p.3d"	"3P*"	"2"	""	"79310.86822"	""	
"2s2.2p.3d"	"3P*"	"1"	""	"79318.8093"	""	
"2s2.2p.3d"	"3P*"	"0"	""	"79323.1883"	""	
"2s2.2p.4p"	"1P"	"1"	""	"80562.88550"	""	
"2s2.2p.4p"	"3D"	"1"	""	"80782.44916"	""	
"2s2.2p.4p"	"3D"	"2"	""	"80801.28887"	""	
"2s2.2p.4p"	"3D"	"3"	""	"80834.62491"	""	
"2s2.2p.4p"	"3S"	"1"	""	"81105.06418"	""	
"2s2.2p.4p"	"3P"	"0"	""	"81311.0544"	""	
"2s2.2p.4p"	"3P"	"1"	""	"81325.81077"	""	
"2s2.2p.4p"	"3P"	"2"	""	"81344.05485"	""	
"2s2.2p.4p"	"1D"	"2"	""	"81769.87089"	""	
"2s2.2p.4p"	"1S"	"0"	""	"82251.82041"	""	
"2s2.2p.4d"	"1D*"	"2"	""	"83497.58690"	""	
"2s2.2p.5s"	"3P*"	"0"	""	"83740.0964"	""	
"2s2.2p.5s"	"3P*"	"1"	""	"83752.4388"	""	
"2s2.2p.5s"	"3P*"	"2"	""	"83791.0880"	""	
"2s2.2p.4d"	"3F*"	"2"	""	"83747.43248"	""	
"2s2.2p.4d"	"3F*"	"3"	""	"83761.27417"	""	
"2s2.2p.4d"	"3F*"	"4"	""	"83798.61582"	""	
"2s2.2p.4d"	"3D*"	"1"	""	"83820.1576"	""	
"2s2.2p.4d"	"3D*"	"2"	""	"83838.0728"	""	
"2s2.2p.4d"	"3D*"	"3"	""	"83848.8700"	""	
"2s2.2p.5s"	"1P*"	"1"	""	"83877.305"	""	
"2s2.2p.(2P*<1/2>).4f"	"2[5/2]"	"3"	""	"83919.66322"	""	
"2s2.2p.(2P*<1/2>).4f"	"2[5/2]"	"2"	""	"83919.77375"	""	
"2s2.2p.(2P*<1/2>).4f"	"2[7/2]"	"3"	""	"83926.22434"	""	
"2s2.2p.(2P*<1/2>).4f"	"2[7/2]"	"4"	""	"83926.42382"	""	
"2s2.2p.4d"	"1F*"	"3"	""	"83947.2231"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[7/2]"	"3"	""	"83986.22212"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[7/2]"	"4"	""	"83986.4926"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[5/2]"	"3"	""	"84013.27526"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[5/2]"	"2"	""	"84013.4311"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[9/2]"	"5"	""	"84015.87795"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[9/2]"	"4"	""	"84016.2748"	""	
"2s2.2p.4d"	"1P*"	"1"	""	"84032.1471"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[3/2]"	"1"	""	"84036.3320"	""	
"2s2.2p.(2P*<3/2>).4f"	"2[3/2]"	"2"	""	"84036.4454"	""	
"2s2.2p.4d"	"3P*"	"2"	""	"84103.1238"	""	
"2s2.2p.4d"	"3P*"	"1"	""	"84116.1152"	""	
"2s2.2p.4d"	"3P*"	"0"	""	"84121.2260"	""	
"2s2.2p.5p"	"1P"	"1"	""	"84851.4691"	""	
"2s2.2p.5p"	"3D"	"1"	""	"84935.362"	""	
"2s2.2p.5p"	"3D"	"2"	""	"84950.41"	""	
