Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"367219500"	")"	
"2p"	"2P*"	"3/2"	"("	"374828720"	")"	
"2s"	"2S"	"1/2"	"("	"367334000"	")"	
"3p"	"2P*"	"1/2"	"("	"437630000"	")"	
"3p"	"2P*"	"3/2"	"("	"439894000"	")"	
"3s"	"2S"	"1/2"	"("	"437664500"	")"	
"3d"	"2D"	"3/2"	"("	"439889760"	")"	
"3d"	"2D"	"5/2"	"("	"440561250"	")"	
""	"Limit"	"---"	"("	"492402000"	")"	
