Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"934648000"	")"	
"2p"	"2P*"	"3/2"	"("	"987524100"	")"	
"2s"	"2S"	"1/2"	"("	"935660000"	")"	
"3p"	"2P*"	"1/2"	"("	"1124800000"	")"	
"3p"	"2P*"	"3/2"	"("	"1140620000"	")"	
"3s"	"2S"	"1/2"	"("	"1125163000"	")"	
"3d"	"2D"	"3/2"	"("	"1140597200"	")"	
"3d"	"2D"	"5/2"	"("	"1144415100"	")"	
""	"Limit"	"---"	"("	"1265700000"	")"	
