Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10.4f7"	"8S*"	"7/2"	""	"0"	""	
"4d10.4f6.(7F).5s"	"8F"	"1/2"	"("	"450000"	")"	
"W XXIII (4f6 7F<0>)"	"Limit"	"---"	"["	"4795000"	"]"	
