Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10.4f9"	"6H*"	"15/2"	""	"0"	""	
"4d10.4f8.(7F).5s"	"8F"	"13/2"	"("	"200000"	")"	
"W XXI (4f8 7F<6>)"	"Limit"	"---"	"["	"4054000"	"]"	
