Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s2"	"1S"	"0"	""	"0"	""	
"1s.2s"	"3S"	"1"	"("	"920141000"	")"	
"1s.2p"	"3P*"	"1"	"("	"921256000"	")"	
"1s.2p"	"3P*"	"0"	"("	"922504000"	")"	
"1s.2p"	"3P*"	"2"	"("	"972031000"	")"	
"1s.2s"	"1S"	"0"	"("	"922675700"	")"	
"1s.2p"	"1P*"	"1"	"("	"972701000"	")"	
"1s.3p"	"3P*"	"2"	"("	"1122283000"	")"	
"Es XCIX (1s 2S<1/2>)"	"Limit"	"---"	"("	"1244868000"	")"	
