Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"711305300"	")"	
"2p"	"2P*"	"3/2"	"("	"741059800"	")"	
"2s"	"2S"	"1/2"	"("	"711770000"	")"	
"3p"	"2P*"	"1/2"	"("	"852501000"	")"	
"3p"	"2P*"	"3/2"	"("	"861382000"	")"	
"3s"	"2S"	"1/2"	"("	"852657000"	")"	
"3d"	"2D"	"3/2"	"("	"861368700"	")"	
"3d"	"2D"	"5/2"	"("	"863703400"	")"	
""	"Limit"	"---"	"("	"959231000"	")"	
