Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3p2"	"3P"	"0"	""	"0"	""	
"Ag XXXV (3p 2P*<1/2>)"	"Limit"	"---"	"["	"16753300"	"]"	
