Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f3.5s2.5p6"	"4I*"	"9/2"	""	"0"	""	
"Pm VI (4f3.5s2.5p5)"	"Limit"	"---"	"["	"497600"	"]"	
