Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"827433000"	")"	
"2p"	"2P*"	"3/2"	"("	"868297000"	")"	
"2s"	"2S"	"1/2"	"("	"828140000"	")"	
"3p"	"2P*"	"1/2"	"("	"993760000"	")"	
"3p"	"2P*"	"3/2"	"("	"1005972000"	")"	
"3s"	"2S"	"1/2"	"("	"994000000"	")"	
"3d"	"2D"	"3/2"	"("	"1005955300"	")"	
"3d"	"2D"	"5/2"	"("	"1009028200"	")"	
""	"Limit"	"---"	"("	"1118209000"	")"	
