Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f12.5s2.5p"	"*"	""	""	"0"	""	
"Lu XII (4f12.5s2 3H<6>)"	"Limit"	"---"	"("	"1653000"	")"	
