Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3s2.3p4"	"3P"	"2"	""	"0"	""	
"3s2.3p4"	"1D"	"2"	""	"99300."	"+r"	
"Br XXI (3p3 4S*<3/2>)"	"Limit"	"---"	"["	"6531300"	"]"	
