Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f14"	"1S"	"0"	""	"0"	""	
"Bk XXXIX (4f13 2F*<7/2>)"	"Limit"	"---"	"("	"12500000"	")"	
