Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"186776963"	")"	
"2p"	"2P*"	"3/2"	"("	"188704708"	")"	
"2s"	"2S"	"1/2"	"("	"186811970"	")"	
"3p"	"2P*"	"1/2"	"("	"221981800"	")"	
"3p"	"2P*"	"3/2"	"("	"222554160"	")"	
"3s"	"2S"	"1/2"	"("	"221992400"	")"	
"3d"	"2D"	"3/2"	"("	"222553105"	")"	
"3d"	"2D"	"5/2"	"("	"222733188"	")"	
""	"Limit"	"---"	"("	"249755860"	")"	
