Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f3.5s2.5p5"	""	""	""	"0"	""	
"Pm VII (4f3.5s2.5p4*)"	"Limit"	"---"	"("	"688000"	")"	
