Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"5d.6s2"	"a 2D"	"3/2"	""	"0.00"	""	
"5d.6s2"	"a 2D"	"5/2"	""	"3050.88"	""	
"5d2.(3F).6s"	"a 4F"	"3/2"	""	"3644.65"	""	
"5d2.(3F).6s"	"a 4F"	"5/2"	""	"4904.85"	""	
"5d2.(3F).6s"	"a 4F"	"7/2"	""	"6344.34"	""	
"5d2.(3F).6s"	"a 4F"	"9/2"	""	"8361.76"	""	
"5d2.(3P).6s"	"a 4P"	"1/2"	""	"11951.70"	""	
"5d2.(3P).6s"	"a 4P"	"3/2"	""	"12920.94"	""	
"5d2.(3P).6s"	"a 4P"	"5/2"	""	"13485.56"	""	
"5d2.(3F).6s"	"a 2F"	"5/2"	""	"12070.46"	""	
"5d2.(3F).6s"	"a 2F"	"7/2"	""	"15084.26"	""	
"5d2.(1D).6s"	"b 2D"	"3/2"	""	"14359.42"	""	
"5d2.(1D).6s"	"b 2D"	"5/2"	""	"17368.87"	""	
"5d2.(3P).6s"	"a 2P"	"1/2"	""	"15254.29"	""	
"5d2.(3P).6s"	"a 2P"	"3/2"	""	"17830.34"	""	
"5d2.(1G).6s"	"a 2G"	"9/2"	""	"17389.06"	""	
"5d2.(1G).6s"	"a 2G"	"7/2"	""	"17710.72"	""	
"5d3"	"b 4F"	"3/2"	""	"18897.64"	""	
"5d3"	"b 4F"	"5/2"	""	"20134.94"	""	
"5d3"	"b 4F"	"7/2"	""	"21637.97"	""	
"5d3"	"b 4F"	"9/2"	""	"23145.57"	""	
"5d3"	"b 4P"	"1/2"	""	"26996.51"	""	
"5d3"	"b 4P"	"3/2"	""	"27285.13"	""	
"5d3"	"b 4P"	"5/2"	""	"28547.05"	""	
"5d.6s.(3D).6p"	"z 4F*"	"3/2"	""	"28068.79"	""	
"5d.6s.(3D).6p"	"z 4F*"	"5/2"	""	"29405.12"	""	
"5d.6s.(3D).6p"	"z 4F*"	"7/2"	""	"33776.24"	""	
"5d.6s.(3D).6p"	"z 4F*"	"9/2"	""	"38185.67"	""	
"5d3"	"b 2G"	"9/2"	""	"28104.83"	""	
"5d3"	"b 2G"	"7/2"	""	"28458.16"	""	
"5d.6s.(3D).6p"	"z 4D*"	"1/2"	""	"29160.04"	""	
"5d.6s.(3D).6p"	"z 4D*"	"3/2"	""	"31784.16"	""	
"5d.6s.(3D).6p"	"z 4D*"	"5/2"	""	"34355.13"	""	
"5d.6s.(3D).6p"	"z 4D*"	"7/2"	""	"36882.49"	""	
"5d3"	"c 2D"	"3/2"	""	"30594.63"	""	
"5d3"	"c 2D"	"5/2"	""	"32778.16"	""	
"5d3"	"a 2H"	"11/2"	""	"30941.97"	""	
"5d3"	"a 2H"	"9/2"	""	"31877.74"	""	
"5d.6s.(3D).6p"	"z 2P*"	"1/2"	""	"33136.20"	""	
"5d.6s.(3D).6p"	"z 2P*"	"3/2"	""	"36373.42"	""	
"5d.6s.(1D).6p"	"z 2D*"	"5/2"	""	"33180.92"	""	
"5d.6s.(1D).6p"	"z 2D*"	"3/2"	""	"34123.93"	""	
"5d2.(3F).6p"	"z 4G*"	"5/2"	""	"34942.36"	""	
"5d2.(3F).6p"	"z 4G*"	"7/2"	""	"38498.53"	""	
"5d2.(3F).6p"	"z 4G*"	"9/2"	""	"42391.09"	""	
"5d2.(3F).6p"	"z 4G*"	"11/2"	""	"46209.05"	""	
"5d3"	"b 2P"	"1/2"	""	"35146.73"	""	
"5d3"	"b 2P"	"3/2"	""	"37324.22"	""	
"5d3"	"b 2F"	"5/2"	""	"37398.44"	""	
"5d3"	"b 2F"	"7/2"	""	"37439.66"	""	
"5d.6s.(3D).6p"	"y 2D*"	"3/2"	""	"37885.90"	""	
"5d.6s.(3D).6p"	"y 2D*"	"5/2"	""	"41761.24"	""	
"5d.6s.(3D).6p"	"z 4P*"	"1/2"	""	"38398.56"	""	
"5d.6s.(3D).6p"	"z 4P*"	"3/2"	""	"39226.46"	""	
"5d.6s.(3D).6p"	"z 4P*"	"5/2"	""	"40506.86"	""	
"5d.6s.(3D).6p"	"z 2F*"	"5/2"	""	"38578.63"	""	
"5d.6s.(3D).6p"	"z 2F*"	"7/2"	""	"41406.86"	""	
"5d2.(3F).6p"	"y 4F*"	"3/2"	""	"42518.10"	""	
"5d2.(3F).6p"	"y 4F*"	"5/2"	""	"43680.75"	""	
"5d2.(3F).6p"	"y 4F*"	"7/2"	""	"44399.96"	""	
"5d2.(3F).6p"	"y 4F*"	"9/2"	""	"46124.89"	""	
"5d.6s.(1D).6p"	"y 2P*"	"3/2"	""	"42770.56"	""	
"5d.6s.(1D).6p"	"y 2P*"	"1/2"	""	"43044.26"	""	
"5d.6s.(1D).6p"	"y 2F*"	"5/2"	""	"43900.56"	""	
"5d.6s.(1D).6p"	"y 2F*"	"7/2"	""	"44690.72"	""	
"5d2.(3F).6p"	"y 4D*"	"1/2"	""	"45643.25"	""	
