Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3p6"	"1S"	"0"	""	"0"	""	
"Hg LXIV (3p5 2P*<3/2>)"	"Limit"	"---"	"("	"55918000"	")"	
