Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"379316270"	")"	
"2p"	"2P*"	"3/2"	"("	"387446660"	")"	
"2s"	"2S"	"1/2"	"("	"379438300"	")"	
"3p"	"2P*"	"1/2"	"("	"452131900"	")"	
"3p"	"2P*"	"3/2"	"("	"454550900"	")"	
"3s"	"2S"	"1/2"	"("	"452168000"	")"	
"3d"	"2D"	"3/2"	"("	"454546570"	")"	
"3d"	"2D"	"5/2"	"("	"455261240"	")"	
""	"Limit"	"---"	"("	"508719900"	")"	
