Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d-4.4d+"	"(0,5/2)"	"5/2"	""	"0"	""	
"Cm LVII (4d4 5D<0>)"	"Limit"	"---"	"("	"27100000"	")"	
