Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3s2.3p2"	"3P"	"0"	""	"0"	""	
"3s2.3p2"	"3P"	"2"	""	"70600."	"+k"	
"Br XXIII (3p 2P*<1/2>)"	"Limit"	"---"	"["	"7426500"	"]"	
