Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f.5s2.5p2"	"*"	""	""	"0"	""	
"Pr X (5s2.5p2 3P<0>)"	"Limit"	"---"	"("	"1056000"	")"	
