Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d10.4f11"	"4I*"	"15/2"	""	"0"	""	
"4d10.4f10.(5I).5s"	"6I"	"17/2"	"("	"30000"	")"	
"W XIX (4f10 5I<8>)"	"Limit"	"---"	"["	"3393000"	"]"	
