Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3p3"	"2P*"	"3/2"	""	"0"	""	
"Ir LXIV (3p2 3P<0>)"	"Limit"	"---"	"("	"54104000"	")"	
