Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"543782500"	")"	
"2p"	"2P*"	"3/2"	"("	"560819470"	")"	
"2s"	"2S"	"1/2"	"("	"544029900"	")"	
"3p"	"2P*"	"1/2"	"("	"649873000"	")"	
"3p"	"2P*"	"3/2"	"("	"654951000"	")"	
"3s"	"2S"	"1/2"	"("	"649952000"	")"	
"3d"	"2D"	"3/2"	"("	"654942500"	")"	
"3d"	"2D"	"5/2"	"("	"656360200"	")"	
""	"Limit"	"---"	"("	"731220900"	")"	
