Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"212189670"	")"	
"2p"	"2P*"	"3/2"	"("	"214685003"	")"	
"2s"	"2S"	"1/2"	"("	"212233230"	")"	
"3p"	"2P*"	"1/2"	"("	"252279900"	")"	
"3p"	"2P*"	"3/2"	"("	"253020960"	")"	
"3s"	"2S"	"1/2"	"("	"252293100"	")"	
"3d"	"2D"	"3/2"	"("	"253019611"	")"	
"3d"	"2D"	"5/2"	"("	"253250891"	")"	
""	"Limit"	"---"	"("	"283846660"	")"	
