Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4p5"	"2P*"	"3/2"	""	"0"	""	
"4p5"	"2P*"	"1/2"	"["	"156260"	"]"	
"Ba XXIII (4p4 3P<2>)"	"Limit"	"---"	"("	"5477000"	")"	
