Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3d10"	"1S"	"0"	""	"0"	""	
"3d9.(2D<3/2>).4p<1/2>"	"(3/2,1/2)*"	"1"	""	"8360000"	""	
"3d9.(2D<5/2>).4p<3/2>"	"(5/2,3/2)*"	"1"	""	"8450000"	""	
"3d9.(2D<3/2>).4p<3/2>"	"(3/2,3/2)*"	"1"	""	"8670000"	""	
"3d9.(2D<5/2>).4f<5/2>"	"(5/2,5/2)*"	"1"	""	"10150000"	"?"	
"3d9.(2D<5/2>).4f<7/2>"	"(5/2,7/2)*"	"1"	""	"10400000"	""	
"3d9.(2D<3/2>).4f<5/2>"	"(3/2,5/2)*"	"1"	""	"10690000"	""	
"Sm XXXVI (3d9 2D<5/2>)"	"Limit"	"---"	"("	"19123000"	")"	
