Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d7"	"4F"	"9/2"	""	"0"	""	
"4d7"	"4F"	"7/2"	""	"124240"	""	
"4d7"	"2H"	"9/2"	""	"149980"	""	
"W XXXIII (4d6 5D<4>)"	"Limit"	"---"	"["	"10351000"	"]"	
