Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f11.5s2.5p2"	"*"	""	""	"0"	""	
"Tm X (4f11.5s2.5p)"	"Limit"	"---"	"("	"1292000"	")"	
