Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4p6"	"1S"	"0"	""	"0"	""	
"Tm XXXV (4p5 2P*<3/2>)"	"Limit"	"---"	"("	"11631000"	")"	
