Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f11"	"4I*"	"15/2"	""	"0"	""	
"Ra XXXIII (4f10 5I<8>)"	"Limit"	"---"	"("	"9485000"	")"	
