Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"3d10"	"1S"	"0"	""	"0"	""	
"Fm LXXIV (3d9 2D<5/2>)"	"Limit"	"---"	"("	"74171000"	")"	
