Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f.5s2.5p4"	"*"	""	""	"0"	""	
"Pr VIII (4f.5s2.5p3)"	"Limit"	"---"	"("	"784000"	")"	
