Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"239398127"	")"	
"2p"	"2P*"	"3/2"	"("	"242584439"	")"	
"2s"	"2S"	"1/2"	"("	"239451750"	")"	
"3p"	"2P*"	"1/2"	"("	"284744800"	")"	
"3p"	"2P*"	"3/2"	"("	"285691500"	")"	
"3s"	"2S"	"1/2"	"("	"284761000"	")"	
"3d"	"2D"	"3/2"	"("	"285689771"	")"	
"3d"	"2D"	"5/2"	"("	"285982621"	")"	
""	"Limit"	"---"	"("	"320375900"	")"	
