Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f6.5s2.5p5"	"*"	""	""	"0"	""	
"Gd VII (4f6.5s2.5p4)"	"Limit"	"---"	"("	"717000"	")"	
