Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"203521440"	")"	
"2p"	"2P*"	"3/2"	"("	"205814760"	")"	
"2s"	"2S"	"1/2"	"("	"203561990"	")"	
"3p"	"2P*"	"1/2"	"("	"241942600"	")"	
"3p"	"2P*"	"3/2"	"("	"242623670"	")"	
"3s"	"2S"	"1/2"	"("	"241954800"	")"	
"3d"	"2D"	"3/2"	"("	"242622411"	")"	
"3d"	"2D"	"5/2"	"("	"242835541"	")"	
""	"Limit"	"---"	"("	"272215370"	")"	
