Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"134232184"	")"	
"2p"	"2P*"	"3/2"	"("	"135221809.7"	")"	
"2s"	"2S"	"1/2"	"("	"134252150"	")"	
"3p"	"2P*"	"1/2"	"("	"159409080"	")"	
"3p"	"2P*"	"3/2"	"("	"159702750"	")"	
"3s"	"2S"	"1/2"	"("	"159415140"	")"	
"3d"	"2D"	"3/2"	"("	"159702214"	")"	
"3d"	"2D"	"5/2"	"("	"159796153"	")"	
""	"Limit"	"---"	"("	"179351180"	")"	
