Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4d6"	"5D"	"4"	""	"0"	""	
"Tl XLI (4d-4.4d+ (0,5/2)<5/2>)"	"Limit"	"---"	"("	"15018000"	")"	
