Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f11.(4I*).5s"	"5I*"	"8"	""	"0"	""	
"4f10.5s2"	"5I"	"8"	"("	"19000"	")"	
"W XVIII (4f11 4I*<15/2>)"	"Limit"	"---"	"["	"3129000"	"]"	
