Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4s2"	"1S"	"0"	""	"0"	""	
"Dy XXXVIII (4s 2S<1/2>)"	"Limit"	"---"	"("	"13211000"	")"	
