Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"4f5.5s2.5p4"	"*"	""	""	"0"	""	
"Eu VIII (4f5.5s2.5p3)"	"Limit"	"---"	"("	"844000"	")"	
