Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"657845700"	")"	
"2p"	"2P*"	"3/2"	"("	"683126170"	")"	
"2s"	"2S"	"1/2"	"("	"658224000"	")"	
"3p"	"2P*"	"1/2"	"("	"787692000"	")"	
"3p"	"2P*"	"3/2"	"("	"795235000"	")"	
"3s"	"2S"	"1/2"	"("	"787820000"	")"	
"3d"	"2D"	"3/2"	"("	"795223510"	")"	
"3d"	"2D"	"5/2"	"("	"797245310"	")"	
""	"Limit"	"---"	"("	"886300000"	")"	
