Configuration	Term	J	Prefix	Level (cm-1)	Suffix
"1s"	"2S"	"1/2"	""	"0"	""	
"2p"	"2P*"	"1/2"	"("	"430097910"	")"	
"2p"	"2P*"	"3/2"	"("	"440613360"	")"	
"2s"	"2S"	"1/2"	"("	"430252700"	")"	
"3p"	"2P*"	"1/2"	"("	"513069000"	")"	
"3p"	"2P*"	"3/2"	"("	"516200300"	")"	
"3s"	"2S"	"1/2"	"("	"513117000"	")"	
"3d"	"2D"	"3/2"	"("	"516195030"	")"	
"3d"	"2D"	"5/2"	"("	"517104100"	")"	
""	"Limit"	"---"	"("	"577288300"	")"	
